timestamp,tc,internal
1772534033.87384,31.75,25.75
1772534034.880961,31.75,25.75
1772534035.885976,31.75,25.75
1772534036.892873,31.5,25.75
1772534037.898992,31.75,25.75
1772534038.914443,31.75,25.75
1772534039.911863,31.75,25.75
1772534040.9179678,31.75,25.81
1772534041.924837,31.5,25.75
1772534042.930954,31.75,25.75
1772534043.937933,31.75,25.75
1772534044.9448168,31.5,25.75
1772534045.9509451,31.5,25.75
1772534046.957867,31.5,25.75
1772534047.9638982,31.75,25.75
1772534048.9708438,31.75,25.75
1772534049.9768598,31.75,25.75
1772534050.982945,31.75,25.75
1772534051.9889731,31.5,25.75
1772534052.995767,31.75,25.75
1772534054.002038,31.5,25.75
1772534055.0079072,31.75,25.75
1772534056.014835,31.75,25.75
1772534057.020927,31.5,25.75
1772534058.0278552,31.5,25.69
1772534059.0347898,31.5,25.75
1772534060.040808,31.5,25.69
1772534061.0478551,31.5,25.75
1772534062.054791,31.5,25.69
1772534063.0627398,31.5,25.75
1772534064.0689678,31.5,25.75
1772534065.0757818,31.5,25.69
1772534066.082845,31.5,25.75
1772534067.088929,31.5,25.75
1772534068.0957901,31.5,25.69
1772534069.102815,31.5,25.75
1772534070.1097422,31.5,25.75
1772534071.116746,31.5,25.69
1772534072.1238,31.5,25.75
1772534073.130808,31.5,25.69
1772534074.1369238,31.5,25.75
1772534075.14391,31.5,25.69
1772534076.1507819,31.5,25.69
1772534077.156856,31.5,25.75
1772534078.1638012,31.5,25.75
1772534079.170793,31.5,25.75
1772534080.176865,31.5,25.69
1772534081.1838038,31.5,25.75
1772534082.189846,31.5,25.69
1772534083.196877,31.5,25.75
1772534084.2037692,31.5,25.75
1772534085.209842,31.5,25.69
1772534086.216762,31.5,25.75
1772534087.222862,31.5,25.69
1772534088.228807,31.5,25.75
1772534089.2349381,31.5,25.69
1772534090.241811,31.5,25.75
1772534091.2478578,31.5,25.75
1772534092.2548301,31.5,25.75
1772534093.260855,31.5,25.75
1772534094.266793,31.5,25.75
1772534095.273776,31.5,25.75
1772534096.2798212,31.5,25.69
1772534097.285737,31.5,25.75
1772534098.292892,31.5,25.75
1772534099.2989042,31.5,25.75
1772534100.305782,31.5,25.75
1772534101.311778,31.5,25.75
1772534102.317749,31.5,25.75
1772534103.324749,31.5,25.75
1772534104.330813,31.5,25.75
1772534105.337719,31.5,25.75
1772534106.343869,31.5,25.69
1772534107.3507571,31.5,25.69
1772534108.3568,31.5,25.75
1772534109.362794,31.5,25.75
1772534110.368884,31.5,25.75
1772534111.374801,31.5,25.75
1772534112.3808918,31.5,25.75
1772534113.387774,31.5,25.75
1772534114.3937888,31.5,25.75
1772534115.4008691,31.5,25.75
1772534116.407776,31.5,25.75
1772534117.413829,31.5,25.75
1772534118.420809,31.5,25.75
1772534119.4268658,31.5,25.75
1772534120.4338088,31.5,25.75
1772534121.440783,31.5,25.75
1772534122.4468322,31.5,25.75
1772534123.453776,31.5,25.75
1772534124.45984,31.5,25.75
1772534125.46683,31.5,25.75
1772534126.472955,31.5,25.69
1772534127.478824,31.5,25.75
1772534128.485897,31.5,25.75
1772534129.4917161,31.5,25.75
1772534130.497788,31.5,25.75
1772534131.5048041,31.25,25.75
1772534132.510939,31.5,25.75
1772534133.517866,31.5,25.69
1772534134.5247629,31.5,25.75
1772534135.531914,31.5,25.75
1772534136.538752,31.5,25.75
1772534137.544872,31.5,25.69
1772534138.551726,31.5,25.75
1772534139.557733,31.5,25.75
1772534140.564725,31.5,25.75
1772534141.570789,31.5,25.75
1772534142.57777,31.5,25.75
1772534143.5847738,31.5,25.75
1772534144.5907352,31.5,25.75
1772534145.597857,31.25,25.75
1772534146.603731,31.5,25.75
1772534147.6107242,31.5,25.69
1772534148.6167839,31.5,25.75
1772534149.623738,31.5,25.75
1772534150.6298041,31.5,25.75
1772534151.636857,31.25,25.75
1772534152.642772,31.25,25.75
1772534153.649715,31.5,25.75
1772534154.655854,31.5,25.75
1772534155.6628218,31.25,25.69
1772534156.669794,31.5,25.69
1772534157.6758468,31.25,25.75
1772534158.6826859,31.25,25.75
1772534159.689087,31.5,25.75
1772534160.695776,31.5,25.75
1772534161.70274,31.25,25.75
1772534162.709707,31.5,25.75
1772534163.716707,31.5,25.75
1772534164.7228448,31.5,25.69
1772534165.729802,31.25,25.75
1772534166.736758,31.5,25.75
1772534167.743787,31.25,25.75
1772534168.750728,31.5,25.75
1772534169.7576802,31.25,25.75
1772534170.764729,31.25,25.75
1772534171.7717,31.5,25.75
1772534172.778681,31.5,25.75
1772534173.785698,31.5,25.69
1772534174.7927308,31.25,25.75
1772534175.799786,31.5,25.69
1772534176.806852,31.25,25.69
1772534177.813796,31.5,25.75
1772534178.8209019,31.5,25.75
1772534179.82778,31.5,25.75
1772534180.834775,31.5,25.75
1772534181.842658,31.5,25.75
1772534182.849879,31.25,25.75
1772534183.855825,31.25,25.75
1772534184.862769,31.5,25.75
1772534185.8707168,31.5,25.75
1772534186.877781,31.25,25.75
1772534187.884758,31.5,25.75
1772534188.891799,31.25,25.75
1772534189.898774,31.5,25.75
1772534190.905793,31.25,25.75
1772534191.9136949,31.5,25.75
1772534192.920704,31.25,25.75
1772534193.9277298,31.25,25.69
1772534194.935719,31.25,25.75
1772534195.942722,31.25,25.69
1772534196.9497411,31.25,25.75
1772534197.956758,31.25,25.69
1772534198.963674,31.25,25.75
1772534199.9706628,31.25,25.69
1772534200.976695,31.25,25.69
1772534201.983676,31.25,25.75
1772534202.990649,31.25,25.75
1772534203.997057,31.25,25.69
1772534205.002827,31.25,25.75
1772534206.00881,31.25,25.75
1772534207.0156548,31.25,25.75
1772534208.0226219,31.25,25.75
1772534209.028633,31.25,25.69
1772534210.035624,31.25,25.75
1772534211.042593,31.25,25.75
1772534212.048625,31.25,25.75
1772534213.054616,31.25,25.75
1772534214.060608,31.25,25.69
1772534215.066622,31.25,25.75
1772534216.0735931,31.25,25.75
1772534217.079595,31.25,25.75
1772534218.086715,31.25,25.69
1772534219.092577,31.25,25.69
1772534220.098593,31.25,25.69
1772534221.104595,31.25,25.69
1772534222.110691,31.25,25.69
1772534223.116714,31.25,25.69
1772534224.123659,31.25,25.75
1772534225.129602,31.25,25.69
1772534226.136607,31.25,25.75
1772534227.143585,31.25,25.69
1772534228.149716,31.25,25.69
1772534229.155675,31.25,25.69
1772534230.161686,31.25,25.69
1772534231.168684,31.25,25.69
1772534232.17487,31.25,25.69
1772534233.181647,31.25,25.69
1772534234.188162,31.25,25.69
1772534235.194706,31.25,25.69
1772534236.2007859,31.25,25.69
1772534237.206773,31.25,25.69
1772534238.213707,31.25,25.69
1772534239.219716,31.25,25.69
1772534240.226735,31.25,25.69
1772534241.232754,31.25,25.69
1772534242.239729,31.25,25.69
1772534243.2468321,31.25,25.69
1772534244.252695,31.25,25.69
1772534245.25965,31.25,25.69
1772534246.2656798,31.25,25.69
1772534247.273302,31.0,25.62
1772534248.278764,31.25,25.69
1772534249.285713,31.25,25.69
1772534250.292594,31.0,25.69
1772534251.2987862,31.25,25.69
1772534252.3055968,31.25,25.69
1772534253.311703,31.25,25.69
1772534254.318718,31.25,25.69
1772534255.3256729,31.25,25.69
1772534256.332615,31.25,25.69
1772534257.338881,31.0,25.62
1772534258.346076,31.25,25.69
1772534259.3526459,31.0,25.69
1772534260.3587148,31.25,25.69
1772534261.366025,31.25,25.69
1772534262.37266,31.0,25.62
1772534263.378765,31.25,25.62
1772534264.38568,31.0,25.69
1772534265.392614,31.0,25.69
1772534266.399613,31.0,25.69
1772534267.406603,31.25,25.69
1772534268.4136,31.0,25.69
1772534269.420667,31.0,25.69
1772534270.4276202,31.25,25.69
1772534271.4346712,31.0,25.69
1772534272.440754,31.0,25.69
1772534273.448076,31.0,25.69
1772534274.454615,31.0,25.69
1772534275.461657,31.0,25.69
1772534276.46862,31.0,25.69
1772534277.4751492,31.25,25.75
1772534278.481698,31.0,25.69
1772534279.4876502,31.25,25.69
1772534280.493688,31.0,25.69
1772534281.5006258,31.0,25.62
1772534282.5065632,31.0,25.69
1772534283.513574,31.0,25.62
1772534284.519617,31.0,25.69
1772534285.525704,31.0,25.69
1772534286.5325701,31.0,25.69
1772534287.53859,31.0,25.69
1772534288.54462,31.0,25.62
1772534289.5507042,31.0,25.62
1772534290.5566459,31.0,25.69
1772534291.5626829,31.0,25.69
1772534292.568646,31.0,25.69
1772534293.57559,31.0,25.69
1772534294.5816472,31.0,25.69
1772534295.587664,31.25,25.69
1772534296.593668,31.0,25.69
1772534297.600607,31.0,25.69
1772534298.606626,31.0,25.69
1772534299.613636,31.0,25.69
1772534300.619838,31.0,25.62
1772534301.625741,31.0,25.69
1772534302.6326091,31.0,25.69
1772534303.638602,31.0,25.69
1772534304.644564,31.0,25.62
1772534305.650532,31.0,25.69
1772534306.656904,31.0,25.69
1772534307.662698,31.0,25.62
1772534308.669607,31.0,25.62
1772534309.675545,31.0,25.62
1772534310.681587,31.0,25.69
1772534311.6879349,31.0,25.62
1772534312.693662,31.0,25.62
1772534313.699716,31.0,25.62
1772534314.706594,31.0,25.62
1772534315.712585,31.0,25.69
1772534316.718567,31.0,25.62
1772534317.724586,31.0,25.62
1772534318.730572,31.0,25.62
1772534319.7365649,31.0,25.69
1772534320.742628,31.0,25.62
1772534321.7487202,31.0,25.69
1772534322.755578,31.0,25.62
1772534323.761587,31.0,25.62
1772534324.7678258,31.0,25.62
1772534325.7745411,31.0,25.69
1772534326.780593,31.0,25.62
1772534327.787501,31.0,25.69
1772534328.7935512,31.0,25.62
1772534329.79954,31.0,25.62
1772534330.80589,31.0,25.62
1772534331.811589,31.0,25.62
1772534332.818549,31.0,25.62
1772534333.824667,31.0,25.62
1772534334.831527,31.0,25.62
1772534335.837662,31.0,25.62
1772534336.844501,31.0,25.62
1772534337.850545,31.0,25.62
1772534338.8570082,31.0,25.62
1772534339.862539,31.0,25.62
1772534340.868563,31.0,25.62
1772534341.8746738,31.0,25.62
1772534342.881537,31.0,25.62
1772534343.8875442,31.0,25.62
1772534344.894588,31.0,25.62
1772534345.901547,30.75,25.62
1772534346.907605,31.0,25.62
1772534347.9136488,31.0,25.62
1772534348.9196239,31.0,25.62
1772534349.9256608,31.0,25.62
1772534350.931602,31.0,25.62
1772534351.937857,31.0,25.62
1772534352.94452,31.0,25.62
1772534353.950592,31.0,25.62
1772534354.95555,31.0,25.62
1772534355.961657,31.0,25.62
1772534356.968626,31.0,25.62
1772534357.974581,31.0,25.62
1772534358.980574,31.0,25.62
1772534359.986602,31.0,25.62
1772534360.991612,31.0,25.62
1772534361.997967,31.0,25.62
1772534363.0036302,30.75,25.62
1772534364.009611,31.0,25.62
1772534365.015488,30.75,25.62
1772534366.021645,31.0,25.62
1772534367.028509,31.0,25.62
1772534368.034561,30.75,25.62
1772534369.0406148,31.0,25.69
1772534370.046508,30.75,25.62
1772534371.052511,30.75,25.62
1772534372.05951,30.75,25.62
1772534373.065634,31.0,25.62
1772534374.071881,30.75,25.62
1772534375.078531,30.75,25.62
1772534376.084524,30.75,25.62
1772534377.090514,30.75,25.62
1772534378.095615,30.75,25.62
1772534379.101661,31.0,25.62
1772534380.1084669,30.75,25.62
1772534381.1145952,31.0,25.62
1772534382.121568,30.75,25.62
1772534383.1274922,30.75,25.69
1772534384.1335309,30.75,25.62
1772534385.1396081,30.75,25.69
1772534386.145618,30.75,25.62
1772534387.151639,30.75,25.62
1772534388.157632,30.75,25.62
1772534389.163716,30.75,25.62
1772534390.169601,30.75,25.62
1772534391.175584,30.75,25.62
1772534392.1815581,30.75,25.62
1772534393.18754,30.75,25.62
1772534394.193559,31.0,25.69
1772534395.199512,30.75,25.62
1772534396.204566,30.75,25.62
1772534397.21054,30.75,25.62
1772534398.216485,30.75,25.62
1772534399.221566,30.75,25.62
1772534400.2275069,30.75,25.62
1772534401.232584,30.75,25.62
1772534402.2374651,30.75,25.62
1772534403.243524,30.75,25.62
1772534404.2486029,30.75,25.69
1772534405.2545369,30.75,25.62
1772534406.259528,30.75,25.69
1772534407.2645571,30.75,25.62
1772534408.2704482,30.75,25.62
1772534409.2764668,30.75,25.62
1772534410.281607,30.75,25.62
1772534411.287515,30.75,25.62
1772534412.29352,31.0,25.62
1772534413.2984781,30.75,25.62
1772534414.3045409,30.75,25.62
1772534415.3104541,30.75,25.62
1772534416.3155258,30.75,25.62
1772534417.3214269,30.75,25.62
1772534418.327429,30.75,25.62
1772534419.332451,30.75,25.62
1772534420.338443,30.75,25.62
1772534421.3435578,30.75,25.62
1772534422.349507,30.75,25.62
1772534423.3545768,30.75,25.62
1772534424.36054,30.75,25.62
1772534425.365519,30.75,25.62
1772534426.370629,30.75,25.69
1772534427.3764758,30.75,25.62
1772534428.381546,30.75,25.62
1772534429.386522,30.75,25.62
1772534430.391538,30.75,25.62
1772534431.397519,30.75,25.62
1772534432.4024582,30.75,25.62
1772534433.4084558,30.75,25.62
1772534434.41358,30.75,25.62
1772534435.419528,30.75,25.62
1772534436.425478,30.75,25.62
1772534437.4305432,31.0,25.62
1772534438.435553,30.75,25.69
1772534439.4404979,30.75,25.69
1772534440.44654,30.75,25.62
1772534441.451551,30.75,25.62
1772534442.457794,30.75,25.62
1772534443.462566,30.75,25.62
1772534444.4685109,30.75,25.62
1772534445.47458,30.75,25.69
1772534446.481452,30.75,25.62
1772534447.4875069,30.75,25.62
1772534448.492831,30.75,25.62
1772534449.498521,30.75,25.62
1772534450.505436,30.75,25.62
1772534451.511478,30.75,25.62
1772534452.517628,30.75,25.62
1772534453.523534,30.75,25.62
1772534454.530438,30.75,25.69
1772534455.536479,30.75,25.62
1772534456.5425138,30.75,25.62
1772534457.548518,30.75,25.69
1772534458.554501,30.75,25.62
1772534459.560506,30.75,25.62
1772534460.566498,30.75,25.62
1772534461.572565,30.75,25.62
1772534462.578832,30.75,25.62
1772534463.584525,30.75,25.62
1772534464.590637,30.75,25.69
1772534465.597462,30.75,25.62
1772534466.602516,30.75,25.62
1772534467.608489,30.75,25.62
1772534468.614482,30.75,25.62
1772534469.6204789,30.75,25.62
1772534470.626454,30.75,25.62
1772534471.632468,30.75,25.62
1772534472.638477,30.75,25.69
1772534473.644491,30.75,25.62
1772534474.650584,30.75,25.62
1772534475.656446,30.75,25.62
1772534476.662431,30.75,25.62
1772534477.66852,30.75,25.62
1772534478.675408,30.75,25.62
1772534479.680508,30.75,25.62
1772534480.6865,30.75,25.62
1772534481.692512,30.5,25.62
1772534482.699382,30.5,25.62
1772534483.705452,30.75,25.62
1772534484.711473,30.75,25.62
1772534485.717429,30.75,25.62
1772534486.723449,30.75,25.62
1772534487.7289758,30.75,25.62
1772534488.734441,30.75,25.62
1772534489.740442,30.75,25.62
1772534490.7464151,30.75,25.62
1772534491.752429,30.75,25.62
1772534492.7575412,30.75,25.62
1772534493.7634969,30.75,25.62
1772534494.76953,30.75,25.56
1772534495.776397,30.5,25.62
1772534496.7823749,30.5,25.62
1772534497.7883892,30.75,25.62
1772534498.795415,30.5,25.62
1772534499.801433,30.5,25.62
1772534500.807477,30.5,25.62
1772534501.813486,30.75,25.62
1772534502.8204741,30.5,25.62
1772534503.8274372,30.5,25.62
1772534504.8344588,30.5,25.62
1772534505.841362,30.5,25.62
1772534506.847452,30.5,25.62
1772534507.854374,30.5,25.62
1772534508.8614762,30.5,25.62
1772534509.868445,30.75,25.62
1772534510.874418,30.75,25.62
1772534511.881706,30.5,25.62
1772534512.8884459,30.5,25.62
1772534513.894475,30.5,25.62
1772534514.901417,30.5,25.62
1772534515.907409,30.5,25.56
1772534516.913464,30.5,25.62
1772534517.919607,30.5,25.56
1772534518.926473,30.5,25.62
1772534519.9333482,30.5,25.62
1772534520.939606,30.5,25.62
1772534521.945507,26.0,25.62
1772534522.951473,30.0,25.56
1772534523.957493,30.5,25.62
1772534524.964391,30.5,25.62
1772534525.970488,30.5,25.62
1772534526.9773881,30.5,25.62
1772534527.983423,30.5,25.62
1772534528.990407,30.5,25.62
1772534529.996474,30.5,25.62
1772534531.003546,30.5,25.62
1772534532.00983,30.5,25.62
1772534533.016373,30.5,25.62
1772534534.02242,30.5,25.56
1772534535.029387,30.5,25.62
1772534536.0354218,30.5,25.56
1772534537.041462,30.5,25.56
1772534538.048358,30.5,25.62
1772534539.054374,30.5,25.62
1772534540.060514,30.5,25.62
1772534541.066391,30.25,25.62
1772534542.0724092,30.25,25.56
1772534543.078478,30.25,25.56
1772534544.0844932,30.5,25.56
1772534545.091397,30.0,25.56
1772534546.097441,30.25,25.62
1772534547.104379,30.5,25.56
1772534548.11038,30.5,25.62
1772534549.11652,30.5,25.56
1772534550.122487,30.5,25.62
1772534551.1284962,30.5,25.62
1772534552.135415,30.5,25.56
1772534553.1415591,30.5,25.56
1772534554.148364,30.5,25.56
1772534555.154405,30.5,25.56
1772534556.1604218,30.5,25.62
1772534557.1664488,30.5,25.56
1772534558.173439,30.5,25.56
1772534559.179384,30.5,25.56
1772534560.186343,30.5,25.62
1772534561.192511,30.5,25.56
1772534562.19848,30.5,25.56
1772534563.2053728,30.5,25.62
1772534564.21162,30.5,25.56
1772534565.217356,30.5,25.56
1772534566.22469,30.5,25.56
1772534567.230335,30.5,25.56
1772534568.2364318,30.5,25.56
1772534569.243315,30.5,25.56
1772534570.249411,30.5,25.62
1772534571.2553291,30.5,25.62
1772534572.2614899,30.5,25.62
1772534573.268372,30.5,25.56
1772534574.275331,30.5,25.56
1772534575.281423,30.5,25.62
1772534576.2883651,30.5,25.62
1772534577.2943208,30.25,25.56
1772534578.301335,30.5,25.56
1772534579.307486,30.5,25.62
1772534580.3142998,30.5,25.56
1772534581.3202848,30.5,25.62
1772534582.325645,30.5,25.56
1772534583.332393,30.5,25.62
1772534584.338363,30.5,25.56
1772534585.34449,30.5,25.62
1772534586.350398,30.25,25.56
1772534587.356454,30.25,25.56
1772534588.362334,30.5,25.56
1772534589.367445,30.5,25.56
1772534590.373353,30.25,25.62
1772534591.378303,30.25,25.56
1772534592.3843389,30.5,25.56
1772534593.389314,30.25,25.56
1772534594.395322,30.25,25.56
1772534595.401268,30.25,25.56
1772534596.406359,30.25,25.56
1772534597.4137769,30.25,25.56
1772534598.4183512,30.5,25.56
1772534599.424362,30.25,25.56
1772534600.430431,30.25,25.56
1772534601.43734,30.25,25.56
1772534602.443656,30.25,25.5
1772534603.449304,30.25,25.56
1772534604.456332,30.25,25.5
1772534605.462371,30.25,25.5
1772534606.4683661,30.25,25.56
1772534607.4752572,30.25,25.56
1772534608.481257,30.25,25.56
1772534609.487307,30.25,25.56
1772534610.493372,30.25,25.56
1772534611.4992871,30.25,25.56
1772534612.505288,30.5,25.56
1772534613.511319,30.25,25.56
1772534614.5173178,30.25,25.5
1772534615.52333,30.5,25.5
1772534616.5292668,30.25,25.56
1772534617.535337,30.25,25.56
1772534618.541273,30.25,25.56
1772534619.546345,30.25,25.56
1772534620.552305,30.5,25.56
1772534621.5574121,30.5,25.56
1772534622.564302,30.25,25.56
1772534623.5702899,30.25,25.5
1772534624.5763211,30.25,25.5
1772534625.582438,30.5,25.56
1772534626.588319,30.5,25.56
1772534627.5943491,30.25,25.56
1772534628.600351,30.25,25.56
1772534629.6063879,30.25,25.56
1772534630.612488,30.5,25.5
1772534631.61838,30.25,25.5
1772534632.624309,30.25,25.5
1772534633.630315,30.25,25.5
1772534634.6362839,30.5,25.5
1772534635.642297,30.25,25.5
1772534636.648323,30.25,25.5
1772534637.653434,30.25,25.56
1772534638.659349,30.25,25.5
1772534639.665287,30.25,25.5
1772534640.6712902,30.25,25.56
1772534641.67824,30.25,25.5
1772534642.6837602,30.25,25.56
1772534643.6902342,30.25,25.5
1772534644.696415,30.25,25.5
1772534645.702276,30.25,25.5
1772534646.708201,30.25,25.5
1772534647.714279,30.25,25.5
1772534648.7193851,30.25,25.56
1772534649.725327,30.25,25.56
1772534650.731251,30.25,25.56
1772534651.737228,30.25,25.5
1772534652.742321,30.25,25.5
1772534653.748339,30.25,25.56
1772534654.75431,30.25,25.5
1772534655.761256,30.25,25.56
1772534656.767301,30.25,25.56
1772534657.77325,30.25,25.5
1772534658.779837,30.25,25.5
1772534659.784534,30.0,25.5
1772534660.790315,30.25,25.5
1772534661.796462,30.25,25.5
1772534662.801406,30.25,25.5
1772534663.807363,30.0,25.5
1772534664.8132858,30.25,25.5
1772534665.8192189,30.25,25.5
1772534666.825282,30.25,25.5
1772534667.831326,30.25,25.5
1772534668.8382442,30.25,25.56
1772534669.844734,30.25,25.5
1772534670.850294,30.25,25.56
1772534671.8562481,30.25,25.56
1772534672.862326,30.25,25.5
1772534673.868254,30.25,25.56
1772534674.874277,30.25,25.56
1772534675.8793972,30.25,25.56
1772534676.88626,30.25,25.5
1772534677.891433,30.25,25.5
1772534678.897223,30.0,25.5
1772534679.903274,30.25,25.56
1772534680.908509,30.25,25.56
1772534681.914326,30.25,25.5
1772534682.920196,30.25,25.5
1772534683.926223,30.25,25.56
1772534684.932692,30.25,25.56
1772534685.9392262,30.25,25.56
1772534686.944208,30.25,25.5
1772534687.951499,30.25,25.5
1772534688.957275,30.25,25.5
1772534689.963219,30.25,25.56
1772534690.969341,30.25,25.5
1772534691.976305,30.25,25.56
1772534692.983568,30.25,25.5
1772534693.989283,30.25,25.56
1772534694.996238,30.25,25.5
1772534696.00228,30.25,25.56
1772534697.009244,30.25,25.56
1772534698.016564,30.0,25.5
1772534699.022354,30.0,25.5
1772534700.029288,30.0,25.5
1772534701.035232,30.0,25.56
1772534702.042264,30.25,25.5
1772534703.0482502,30.0,25.5
1772534704.055177,30.0,25.56
1772534705.061291,30.0,25.56
1772534706.0672379,30.0,25.56
1772534707.07428,30.0,25.56
1772534708.0802062,30.25,25.56
1772534709.0863419,30.0,25.5
1772534710.092285,30.0,25.5
1772534711.098162,30.25,25.56
1772534712.1042628,30.25,25.56
1772534713.110275,30.25,25.56
1772534714.116287,30.0,25.56
1772534715.1222038,30.0,25.56
1772534716.1275232,30.0,25.56
1772534717.133295,30.0,25.5
1772534718.139362,30.0,25.5
1772534719.145337,30.0,25.56
1772534720.150541,30.25,25.5
1772534721.1566122,30.0,25.5
1772534722.162743,30.0,25.5
1772534723.168716,30.0,25.5
1772534724.1748302,30.0,25.56
1772534725.180949,30.0,25.5
1772534726.18702,30.0,25.56
1772534727.1931121,30.0,25.5
1772534728.199164,30.0,25.5
1772534729.205272,30.0,25.5
1772534730.211241,30.0,25.5
1772534731.217717,30.0,25.5
1772534732.223232,30.0,25.5
1772534733.229281,30.0,25.5
1772534734.23438,30.0,25.5
1772534735.240473,30.0,25.5
1772534736.246562,30.0,25.5
1772534737.253512,30.0,25.5
1772534738.2595048,30.0,25.5
1772534739.2656908,30.0,25.5
1772534740.272555,30.0,25.5
1772534741.278681,30.0,25.56
1772534742.285604,30.0,25.56
1772534743.291755,30.0,25.5
1772534744.2977338,30.0,25.56
1772534745.303713,30.0,25.56
1772534746.3107579,30.0,25.5
1772534747.316944,30.0,25.56
1772534748.323874,30.0,25.5
1772534749.3308191,30.0,25.5
1772534750.337831,30.0,25.56
1772534751.3439202,30.0,25.5
1772534752.3509362,30.0,25.5
1772534753.357846,30.0,25.5
1772534754.3649049,30.0,25.5
1772534755.370983,30.0,25.56
1772534756.377887,30.0,25.5
1772534757.383971,30.0,25.5
1772534758.3908842,29.75,25.5
1772534759.396909,29.75,25.5
1772534760.403009,30.0,25.5
1772534761.4099011,30.0,25.5
1772534762.416031,30.0,25.5
1772534763.422899,30.0,25.5
1772534764.4289541,30.0,25.5
1772534765.435047,30.0,25.5
1772534766.441056,30.0,25.5
1772534767.447957,30.0,25.5
1772534768.453983,30.0,25.5
1772534769.460002,30.0,25.5
1772534770.46608,30.0,25.56
1772534771.472951,30.0,25.5
1772534772.477947,30.0,25.5
1772534773.4839308,30.0,25.5
1772534774.490004,30.0,25.5
1772534775.495098,30.0,25.5
1772534776.501033,30.0,25.5
1772534777.507085,30.0,25.5
1772534778.5131361,29.75,25.5
1772534779.519093,29.75,25.5
1772534780.525974,29.75,25.5
1772534781.531967,29.75,25.5
1772534782.539026,29.75,25.5
1772534783.545088,29.75,25.5
1772534784.552004,29.75,25.5
1772534785.5589812,29.75,25.5
1772534786.5651011,29.75,25.5
1772534787.573558,30.0,25.5
1772534788.578948,30.0,25.5
1772534789.585525,29.75,25.5
1772534790.592032,29.75,25.5
1772534791.598967,29.75,25.5
1772534792.605022,29.75,25.5
1772534793.611967,29.75,25.5
1772534794.6179981,29.75,25.5
1772534795.6249769,29.75,25.5
1772534796.631059,29.75,25.5
1772534797.63803,29.75,25.5
1772534798.644077,29.75,25.5
1772534799.651099,29.75,25.5
1772534800.657964,29.75,25.5
1772534801.664041,30.0,25.56
1772534802.670965,29.75,25.56
1772534803.6770089,30.0,25.5
1772534804.682986,30.0,25.5
1772534805.689149,29.75,25.5
1772534806.695963,30.0,25.5
1772534807.701025,29.75,25.5
1772534808.707952,29.75,25.5
1772534809.713116,29.75,25.5
1772534810.719021,29.75,25.5
1772534811.725031,29.75,25.56
1772534812.731057,30.0,25.5
1772534813.73691,29.75,25.5
1772534814.743236,30.0,25.5
1772534815.749103,29.75,25.5
1772534816.756008,29.75,25.5
1772534817.761983,29.75,25.5
1772534818.76796,29.75,25.5
1772534819.774007,29.75,25.5
1772534820.780014,29.75,25.5
1772534821.7851148,29.75,25.56
1772534822.791091,29.75,25.5
1772534823.796981,29.75,25.5
1772534824.803072,30.0,25.56
1772534825.8092082,29.75,25.5
1772534826.815083,29.75,25.5
1772534827.821001,29.75,25.5
1772534828.82697,29.75,25.5
1772534829.832127,29.75,25.5
1772534830.8381069,29.75,25.5
1772534831.8440409,29.75,25.5
1772534832.8510342,29.75,25.5
1772534833.856999,29.75,25.5
1772534834.8629582,29.75,25.5
1772534835.869048,29.75,25.56
1772534836.875037,29.75,25.5
1772534837.881144,29.75,25.5
1772534838.88798,29.75,25.5
1772534839.892958,29.75,25.5
1772534840.899002,29.75,25.5
1772534841.904974,29.75,25.56
1772534842.910964,29.75,25.5
1772534843.91603,29.75,25.5
1772534844.921962,29.75,25.5
1772534845.928024,29.75,25.5
1772534846.934013,29.75,25.5
1772534847.941241,29.75,25.5
1772534848.9460359,29.75,25.5
1772534849.951948,29.75,25.5
1772534850.957986,29.75,25.5
1772534851.964088,29.75,25.5
1772534852.970027,29.75,25.5
1772534853.9760141,29.75,25.5
1772534854.9821591,29.75,25.5
1772534855.988949,29.75,25.5
1772534856.9950159,29.75,25.5
1772534858.0009458,29.75,25.5
1772534859.008012,29.75,25.5
1772534860.01404,29.75,25.5
1772534861.021045,29.75,25.5
1772534862.027945,29.75,25.5
1772534863.0340679,29.75,25.5
1772534864.039986,29.75,25.5
1772534865.04597,29.75,25.5
1772534866.052019,29.75,25.5
1772534867.058039,29.75,25.5
1772534868.064018,29.75,25.5
1772534869.070037,29.75,25.5
1772534870.076007,29.75,25.5
1772534871.0829482,29.75,25.5
1772534872.088893,29.75,25.5
1772534873.095107,29.75,25.5
1772534874.1009731,29.75,25.5
1772534875.106993,29.75,25.5
1772534876.113031,29.75,25.5
1772534877.118966,29.75,25.5
1772534878.125866,29.75,25.5
1772534879.131913,29.75,25.5
1772534880.1379352,29.75,25.5
1772534881.1439931,29.75,25.5
1772534882.1500769,29.75,25.5
1772534883.156072,29.75,25.5
1772534884.16205,29.75,25.44
1772534885.168283,29.75,25.5
1772534886.1749299,29.5,25.5
1772534887.180924,29.5,25.44
1772534888.1868951,29.5,25.5
1772534889.194031,29.75,25.5
1772534890.2009978,29.75,25.5
1772534891.2069519,29.75,25.5
1772534892.2119691,29.75,25.5
1772534893.218009,29.75,25.5
1772534894.2239869,29.75,25.5
1772534895.230933,29.75,25.5
1772534896.236921,29.75,25.5
1772534897.243018,29.75,25.5
1772534898.249057,29.75,25.5
