timestamp_unix,tc_c,internal_c,ssr,raw_line
1773034631.003965,20.25,21.44,1,[    230171 ms] TC= 20.25C INT= 21.44C F=OK SSR=1 RAW=0x01441570
1773034641.0498939,20.25,21.44,1,[    240176 ms] TC= 20.25C INT= 21.44C F=OK SSR=1 RAW=0x01441570
1773034651.096898,20.25,21.5,1,[    250181 ms] TC= 20.25C INT= 21.50C F=OK SSR=1 RAW=0x01441580
1773034661.14298,20.25,21.5,1,[    260186 ms] TC= 20.25C INT= 21.50C F=OK SSR=1 RAW=0x01441580
1773034671.184979,20.0,21.5,1,[    270191 ms] TC= 20.00C INT= 21.50C F=OK SSR=1 RAW=0x01401580
1773034681.225992,20.0,21.5,1,[    280196 ms] TC= 20.00C INT= 21.50C F=OK SSR=1 RAW=0x01401580
1773034691.269899,20.0,21.5,1,[    290201 ms] TC= 20.00C INT= 21.50C F=OK SSR=1 RAW=0x01401580
1773034701.3138518,20.0,21.44,1,[    300206 ms] TC= 20.00C INT= 21.44C F=OK SSR=1 RAW=0x01401570
1773034711.359915,20.0,21.44,1,[    310211 ms] TC= 20.00C INT= 21.44C F=OK SSR=1 RAW=0x01401570
1773034721.404923,20.0,21.5,1,[    320216 ms] TC= 20.00C INT= 21.50C F=OK SSR=1 RAW=0x01401580
1773034731.451964,20.0,21.5,1,[    330221 ms] TC= 20.00C INT= 21.50C F=OK SSR=1 RAW=0x01401580
1773034741.498881,20.0,21.44,1,[    340226 ms] TC= 20.00C INT= 21.44C F=OK SSR=1 RAW=0x01401570
1773034751.5449119,20.0,21.44,1,[    350231 ms] TC= 20.00C INT= 21.44C F=OK SSR=1 RAW=0x01401570
1773034761.5928981,20.25,21.44,1,[    360236 ms] TC= 20.25C INT= 21.44C F=OK SSR=1 RAW=0x01441570
1773034771.639818,20.25,21.44,1,[    370241 ms] TC= 20.25C INT= 21.44C F=OK SSR=1 RAW=0x01441570
1773034781.6818292,20.25,21.44,1,[    380246 ms] TC= 20.25C INT= 21.44C F=OK SSR=1 RAW=0x01441570
1773034791.720901,20.5,21.44,1,[    390251 ms] TC= 20.50C INT= 21.44C F=OK SSR=1 RAW=0x01481570
1773034801.7638478,20.5,21.44,1,[    400256 ms] TC= 20.50C INT= 21.44C F=OK SSR=1 RAW=0x01481570
1773034811.8107572,20.75,21.5,1,[    410261 ms] TC= 20.75C INT= 21.50C F=OK SSR=1 RAW=0x014C1580
1773034821.861803,20.75,21.5,1,[    420266 ms] TC= 20.75C INT= 21.50C F=OK SSR=1 RAW=0x014C1580
1773034831.909767,20.75,21.44,1,[    430271 ms] TC= 20.75C INT= 21.44C F=OK SSR=1 RAW=0x014C1570
1773034841.95383,21.0,21.5,1,[    440276 ms] TC= 21.00C INT= 21.50C F=OK SSR=1 RAW=0x01501580
1773034852.005752,21.25,21.44,1,[    450281 ms] TC= 21.25C INT= 21.44C F=OK SSR=1 RAW=0x01541570
1773034862.05774,21.5,21.5,1,[    460286 ms] TC= 21.50C INT= 21.50C F=OK SSR=1 RAW=0x01581580
1773034872.1086879,21.5,21.5,1,[    470291 ms] TC= 21.50C INT= 21.50C F=OK SSR=1 RAW=0x01581580
1773034882.158711,21.75,21.5,1,[    480296 ms] TC= 21.75C INT= 21.50C F=OK SSR=1 RAW=0x015C1580
1773034892.207742,21.75,21.5,1,[    490301 ms] TC= 21.75C INT= 21.50C F=OK SSR=1 RAW=0x015C1580
1773034902.257746,22.0,21.5,1,[    500306 ms] TC= 22.00C INT= 21.50C F=OK SSR=1 RAW=0x01601580
1773034912.304661,22.25,21.56,1,[    510311 ms] TC= 22.25C INT= 21.56C F=OK SSR=1 RAW=0x01641590
1773034922.35571,22.5,21.56,1,[    520316 ms] TC= 22.50C INT= 21.56C F=OK SSR=1 RAW=0x01681590
1773034932.4036322,22.5,21.56,1,[    530321 ms] TC= 22.50C INT= 21.56C F=OK SSR=1 RAW=0x01681590
1773034942.450677,22.75,21.56,1,[    540326 ms] TC= 22.75C INT= 21.56C F=OK SSR=1 RAW=0x016C1590
1773034952.4986198,23.0,21.56,1,[    550331 ms] TC= 23.00C INT= 21.56C F=OK SSR=1 RAW=0x01701590
1773034962.5476081,23.25,21.56,1,[    560336 ms] TC= 23.25C INT= 21.56C F=OK SSR=1 RAW=0x01741590
1773034972.59954,23.5,21.62,1,[    570341 ms] TC= 23.50C INT= 21.62C F=OK SSR=1 RAW=0x017815A0
1773034982.646647,23.75,21.62,1,[    580346 ms] TC= 23.75C INT= 21.62C F=OK SSR=1 RAW=0x017C15A0
1773034992.6946461,24.0,21.62,1,[    590351 ms] TC= 24.00C INT= 21.62C F=OK SSR=1 RAW=0x018015A0
1773035002.746603,24.25,21.62,1,[    600356 ms] TC= 24.25C INT= 21.62C F=OK SSR=1 RAW=0x018415A0
1773035012.794611,24.5,21.62,1,[    610361 ms] TC= 24.50C INT= 21.62C F=OK SSR=1 RAW=0x018815A0
1773035022.8465889,24.5,21.62,1,[    620366 ms] TC= 24.50C INT= 21.62C F=OK SSR=1 RAW=0x018815A0
1773035032.8965209,24.75,21.69,1,[    630371 ms] TC= 24.75C INT= 21.69C F=OK SSR=1 RAW=0x018C15B0
1773035042.944587,25.0,21.62,1,[    640376 ms] TC= 25.00C INT= 21.62C F=OK SSR=1 RAW=0x019015A0
1773035052.989547,25.25,21.69,1,[    650381 ms] TC= 25.25C INT= 21.69C F=OK SSR=1 RAW=0x019415B0
1773035063.032588,25.5,21.69,1,[    660386 ms] TC= 25.50C INT= 21.69C F=OK SSR=1 RAW=0x019815B0
1773035073.07149,25.75,21.69,1,[    670391 ms] TC= 25.75C INT= 21.69C F=OK SSR=1 RAW=0x019C15B0
1773035083.112515,26.0,21.75,1,[    680396 ms] TC= 26.00C INT= 21.75C F=OK SSR=1 RAW=0x01A015C0
1773035093.1524842,26.25,21.69,1,[    690401 ms] TC= 26.25C INT= 21.69C F=OK SSR=1 RAW=0x01A415B0
1773035103.190447,26.5,21.75,1,[    700406 ms] TC= 26.50C INT= 21.75C F=OK SSR=1 RAW=0x01A815C0
1773035113.227503,26.75,21.75,1,[    710411 ms] TC= 26.75C INT= 21.75C F=OK SSR=1 RAW=0x01AC15C0
1773035123.266499,27.0,21.69,1,[    720416 ms] TC= 27.00C INT= 21.69C F=OK SSR=1 RAW=0x01B015B0
1773035133.3104792,27.25,21.75,1,[    730421 ms] TC= 27.25C INT= 21.75C F=OK SSR=1 RAW=0x01B415C0
1773035143.3534,27.5,21.75,1,[    740426 ms] TC= 27.50C INT= 21.75C F=OK SSR=1 RAW=0x01B815C0
1773035153.396422,27.75,21.75,1,[    750431 ms] TC= 27.75C INT= 21.75C F=OK SSR=1 RAW=0x01BC15C0
1773035163.438442,27.75,21.75,1,[    760436 ms] TC= 27.75C INT= 21.75C F=OK SSR=1 RAW=0x01BC15C0
1773035173.4834769,28.25,21.75,1,[    770441 ms] TC= 28.25C INT= 21.75C F=OK SSR=1 RAW=0x01C415C0
1773035183.533377,28.25,21.75,1,[    780446 ms] TC= 28.25C INT= 21.75C F=OK SSR=1 RAW=0x01C415C0
1773035193.580398,28.5,21.81,1,[    790451 ms] TC= 28.50C INT= 21.81C F=OK SSR=1 RAW=0x01C815D0
1773035203.627373,29.0,21.75,1,[    800456 ms] TC= 29.00C INT= 21.75C F=OK SSR=1 RAW=0x01D015C0
1773035213.672348,29.0,21.75,1,[    810461 ms] TC= 29.00C INT= 21.75C F=OK SSR=1 RAW=0x01D015C0
1773035223.718333,29.25,21.81,1,[    820466 ms] TC= 29.25C INT= 21.81C F=OK SSR=1 RAW=0x01D415D0
1773035233.765315,29.5,21.81,1,[    830471 ms] TC= 29.50C INT= 21.81C F=OK SSR=1 RAW=0x01D815D0
1773035243.812393,29.75,21.81,1,[    840476 ms] TC= 29.75C INT= 21.81C F=OK SSR=1 RAW=0x01DC15D0
1773035253.860289,30.0,21.88,1,[    850481 ms] TC= 30.00C INT= 21.88C F=OK SSR=1 RAW=0x01E015E0
1773035263.912343,30.25,21.88,1,[    860486 ms] TC= 30.25C INT= 21.88C F=OK SSR=1 RAW=0x01E415E0
1773035273.960287,30.5,21.88,1,[    870491 ms] TC= 30.50C INT= 21.88C F=OK SSR=1 RAW=0x01E815E0
1773035284.006381,30.75,21.88,1,[    880496 ms] TC= 30.75C INT= 21.88C F=OK SSR=1 RAW=0x01EC15E0
1773035294.054181,30.75,21.88,1,[    890501 ms] TC= 30.75C INT= 21.88C F=OK SSR=1 RAW=0x01EC15E0
1773035304.101121,31.0,21.88,1,[    900506 ms] TC= 31.00C INT= 21.88C F=OK SSR=1 RAW=0x01F015E0
1773035314.149277,31.25,21.94,1,[    910511 ms] TC= 31.25C INT= 21.94C F=OK SSR=1 RAW=0x01F415F0
1773035324.196214,31.5,21.88,1,[    920516 ms] TC= 31.50C INT= 21.88C F=OK SSR=1 RAW=0x01F815E0
1773035334.2453618,31.75,21.94,1,[    930521 ms] TC= 31.75C INT= 21.94C F=OK SSR=1 RAW=0x01FC15F0
1773035344.2962282,32.0,21.88,1,[    940526 ms] TC= 32.00C INT= 21.88C F=OK SSR=1 RAW=0x020015E0
1773035354.343308,32.25,21.94,1,[    950531 ms] TC= 32.25C INT= 21.94C F=OK SSR=1 RAW=0x020415F0
1773035364.3902762,32.25,21.94,1,[    960536 ms] TC= 32.25C INT= 21.94C F=OK SSR=1 RAW=0x020415F0
1773035374.440235,32.5,21.94,1,[    970541 ms] TC= 32.50C INT= 21.94C F=OK SSR=1 RAW=0x020815F0
1773035384.4924412,32.75,21.94,1,[    980546 ms] TC= 32.75C INT= 21.94C F=OK SSR=1 RAW=0x020C15F0
1773035394.5462668,33.0,21.94,1,[    990551 ms] TC= 33.00C INT= 21.94C F=OK SSR=1 RAW=0x021015F0
1773035404.59877,33.0,22.0,1,[   1000556 ms] TC= 33.00C INT= 22.00C F=OK SSR=1 RAW=0x02101600
1773035414.651916,33.25,22.0,1,[   1010561 ms] TC= 33.25C INT= 22.00C F=OK SSR=1 RAW=0x02141600
1773035424.7011101,33.5,22.0,1,[   1020566 ms] TC= 33.50C INT= 22.00C F=OK SSR=1 RAW=0x02181600
1773035434.7561002,33.75,22.06,1,[   1030571 ms] TC= 33.75C INT= 22.06C F=OK SSR=1 RAW=0x021C1610
1773035444.8091352,34.0,22.0,1,[   1040576 ms] TC= 34.00C INT= 22.00C F=OK SSR=1 RAW=0x02201600
1773035454.86111,34.0,22.0,1,[   1050581 ms] TC= 34.00C INT= 22.00C F=OK SSR=1 RAW=0x02201600
1773035464.90913,18.25,22.06,1,[   1060586 ms] TC= 18.25C INT= 22.06C F=OK SSR=1 RAW=0x01241610
1773035474.95712,34.25,22.0,1,[   1070591 ms] TC= 34.25C INT= 22.00C F=OK SSR=1 RAW=0x02241600
1773035485.006124,34.5,22.0,1,[   1080596 ms] TC= 34.50C INT= 22.00C F=OK SSR=1 RAW=0x02281600
1773035495.05508,34.75,22.0,1,[   1090601 ms] TC= 34.75C INT= 22.00C F=OK SSR=1 RAW=0x022C1600
1773035505.105132,35.0,22.0,1,[   1100606 ms] TC= 35.00C INT= 22.00C F=OK SSR=1 RAW=0x02301600
1773035515.1541739,35.25,22.0,1,[   1110611 ms] TC= 35.25C INT= 22.00C F=OK SSR=1 RAW=0x02341600
1773035525.203189,35.5,22.06,1,[   1120616 ms] TC= 35.50C INT= 22.06C F=OK SSR=1 RAW=0x02381610
1773035535.255091,35.5,22.06,1,[   1130621 ms] TC= 35.50C INT= 22.06C F=OK SSR=1 RAW=0x02381610
1773035545.306127,35.75,22.06,1,[   1140626 ms] TC= 35.75C INT= 22.06C F=OK SSR=1 RAW=0x023C1610
1773035555.36009,35.75,22.06,1,[   1150631 ms] TC= 35.75C INT= 22.06C F=OK SSR=1 RAW=0x023C1610
1773035565.411152,36.0,22.06,1,[   1160636 ms] TC= 36.00C INT= 22.06C F=OK SSR=1 RAW=0x02401610
1773035575.46516,36.25,22.06,1,[   1170641 ms] TC= 36.25C INT= 22.06C F=OK SSR=1 RAW=0x02441610
1773035585.518152,36.25,22.06,1,[   1180646 ms] TC= 36.25C INT= 22.06C F=OK SSR=1 RAW=0x02441610
1773035595.57113,36.5,22.06,1,[   1190651 ms] TC= 36.50C INT= 22.06C F=OK SSR=1 RAW=0x02481610
1773035605.623072,36.75,22.06,1,[   1200656 ms] TC= 36.75C INT= 22.06C F=OK SSR=1 RAW=0x024C1610
1773035615.671086,36.75,22.12,1,[   1210661 ms] TC= 36.75C INT= 22.12C F=OK SSR=1 RAW=0x024C1620
1773035625.725056,36.75,22.12,1,[   1220666 ms] TC= 36.75C INT= 22.12C F=OK SSR=1 RAW=0x024C1620
1773035635.776073,37.25,22.12,1,[   1230671 ms] TC= 37.25C INT= 22.12C F=OK SSR=1 RAW=0x02541620
1773035645.829123,37.5,22.12,1,[   1240676 ms] TC= 37.50C INT= 22.12C F=OK SSR=1 RAW=0x02581620
1773035655.880105,37.5,22.12,1,[   1250681 ms] TC= 37.50C INT= 22.12C F=OK SSR=1 RAW=0x02581620
1773035665.931016,37.5,22.19,1,[   1260686 ms] TC= 37.50C INT= 22.19C F=OK SSR=1 RAW=0x02581630
1773035675.983006,37.75,22.12,1,[   1270691 ms] TC= 37.75C INT= 22.12C F=OK SSR=1 RAW=0x025C1620
1773035686.0340369,38.0,22.19,1,[   1280696 ms] TC= 38.00C INT= 22.19C F=OK SSR=1 RAW=0x02601630
1773035696.083939,38.0,22.12,1,[   1290701 ms] TC= 38.00C INT= 22.12C F=OK SSR=1 RAW=0x02601620
1773035706.136002,38.25,22.19,1,[   1300706 ms] TC= 38.25C INT= 22.19C F=OK SSR=1 RAW=0x02641630
1773035716.1910138,38.25,22.19,1,[   1310711 ms] TC= 38.25C INT= 22.19C F=OK SSR=1 RAW=0x02641630
1773035726.246987,38.5,22.19,1,[   1320716 ms] TC= 38.50C INT= 22.19C F=OK SSR=1 RAW=0x02681630
1773035736.298007,38.5,22.12,1,[   1330721 ms] TC= 38.50C INT= 22.12C F=OK SSR=1 RAW=0x02681620
1773035746.34208,38.75,22.19,1,[   1340726 ms] TC= 38.75C INT= 22.19C F=OK SSR=1 RAW=0x026C1630
1773035756.388981,39.0,22.12,1,[   1350731 ms] TC= 39.00C INT= 22.12C F=OK SSR=1 RAW=0x02701620
1773035766.4400032,39.25,22.19,1,[   1360736 ms] TC= 39.25C INT= 22.19C F=OK SSR=1 RAW=0x02741630
1773035776.492019,38.75,22.19,1,[   1370741 ms] TC= 38.75C INT= 22.19C F=OK SSR=1 RAW=0x026C1630
1773035786.543018,37.0,22.19,1,[   1380746 ms] TC= 37.00C INT= 22.19C F=OK SSR=1 RAW=0x02501630
1773035796.593046,39.5,22.12,1,[   1390751 ms] TC= 39.50C INT= 22.12C F=OK SSR=1 RAW=0x02781620
1773035806.645047,39.5,22.12,1,[   1400756 ms] TC= 39.50C INT= 22.12C F=OK SSR=1 RAW=0x02781620
1773035816.697919,39.75,22.12,1,[   1410761 ms] TC= 39.75C INT= 22.12C F=OK SSR=1 RAW=0x027C1620
1773035826.747005,39.75,22.19,1,[   1420766 ms] TC= 39.75C INT= 22.19C F=OK SSR=1 RAW=0x027C1630
1773035836.7959528,40.0,22.12,1,[   1430771 ms] TC= 40.00C INT= 22.12C F=OK SSR=1 RAW=0x02801620
1773035846.841989,40.0,22.12,1,[   1440776 ms] TC= 40.00C INT= 22.12C F=OK SSR=1 RAW=0x02801620
1773035856.889015,40.25,22.12,1,[   1450781 ms] TC= 40.25C INT= 22.12C F=OK SSR=1 RAW=0x02841620
1773035866.9409761,40.25,22.12,1,[   1460786 ms] TC= 40.25C INT= 22.12C F=OK SSR=1 RAW=0x02841620
1773035876.989909,40.5,22.12,1,[   1470791 ms] TC= 40.50C INT= 22.12C F=OK SSR=1 RAW=0x02881620
1773035887.038951,40.5,22.19,1,[   1480796 ms] TC= 40.50C INT= 22.19C F=OK SSR=1 RAW=0x02881630
1773035897.092889,40.75,22.19,1,[   1490801 ms] TC= 40.75C INT= 22.19C F=OK SSR=1 RAW=0x028C1630
1773035907.1469,40.75,22.12,1,[   1500806 ms] TC= 40.75C INT= 22.12C F=OK SSR=1 RAW=0x028C1620
1773035917.197984,41.0,22.19,1,[   1510811 ms] TC= 41.00C INT= 22.19C F=OK SSR=1 RAW=0x02901630
1773035927.249964,41.0,22.12,1,[   1520816 ms] TC= 41.00C INT= 22.12C F=OK SSR=1 RAW=0x02901620
1773035937.296999,41.25,22.12,1,[   1530821 ms] TC= 41.25C INT= 22.12C F=OK SSR=1 RAW=0x02941620
1773035947.346882,41.5,22.19,1,[   1540826 ms] TC= 41.50C INT= 22.19C F=OK SSR=1 RAW=0x02981630
1773035957.394925,41.25,22.19,1,[   1550831 ms] TC= 41.25C INT= 22.19C F=OK SSR=1 RAW=0x02941630
1773035967.4429471,41.5,22.19,1,[   1560836 ms] TC= 41.50C INT= 22.19C F=OK SSR=1 RAW=0x02981630
1773035977.491961,41.25,22.19,1,[   1570841 ms] TC= 41.25C INT= 22.19C F=OK SSR=1 RAW=0x02941630
1773035987.541857,41.5,22.19,1,[   1580846 ms] TC= 41.50C INT= 22.19C F=OK SSR=1 RAW=0x02981630
1773035997.588893,41.75,22.19,1,[   1590851 ms] TC= 41.75C INT= 22.19C F=OK SSR=1 RAW=0x029C1630
1773036007.6329138,42.0,22.19,1,[   1600856 ms] TC= 42.00C INT= 22.19C F=OK SSR=1 RAW=0x02A01630
1773036017.6807969,42.0,22.19,1,[   1610861 ms] TC= 42.00C INT= 22.19C F=OK SSR=1 RAW=0x02A01630
1773036027.728899,42.25,22.19,0,[   1620866 ms] TC= 42.25C INT= 22.19C F=OK SSR=0 RAW=0x02A41630
1773036037.7768772,42.25,22.25,0,[   1630871 ms] TC= 42.25C INT= 22.25C F=OK SSR=0 RAW=0x02A41640
1773036047.826873,42.5,22.25,0,[   1640876 ms] TC= 42.50C INT= 22.25C F=OK SSR=0 RAW=0x02A81640
1773036057.876895,42.5,22.25,0,[   1650881 ms] TC= 42.50C INT= 22.25C F=OK SSR=0 RAW=0x02A81640
1773036067.925877,42.75,22.25,0,[   1660886 ms] TC= 42.75C INT= 22.25C F=OK SSR=0 RAW=0x02AC1640
1773036077.9748769,42.75,22.25,0,[   1670891 ms] TC= 42.75C INT= 22.25C F=OK SSR=0 RAW=0x02AC1640
1773036088.01879,42.75,22.25,0,[   1680896 ms] TC= 42.75C INT= 22.25C F=OK SSR=0 RAW=0x02AC1640
1773036098.060828,42.75,22.25,0,[   1690901 ms] TC= 42.75C INT= 22.25C F=OK SSR=0 RAW=0x02AC1640
1773036108.1078131,42.75,22.31,0,[   1700906 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036118.153871,42.75,22.31,0,[   1710911 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036128.203862,42.75,22.31,0,[   1720916 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036138.251882,42.75,22.31,0,[   1730921 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036148.302869,42.75,22.31,0,[   1740926 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036158.357753,42.75,22.31,0,[   1750931 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036168.40989,42.75,22.31,0,[   1760936 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036178.4628139,42.75,22.31,0,[   1770941 ms] TC= 42.75C INT= 22.31C F=OK SSR=0 RAW=0x02AC1650
1773036188.515851,42.5,22.31,0,[   1780946 ms] TC= 42.50C INT= 22.31C F=OK SSR=0 RAW=0x02A81650
1773036198.5727942,42.5,22.31,0,[   1790951 ms] TC= 42.50C INT= 22.31C F=OK SSR=0 RAW=0x02A81650
1773036208.6277928,42.5,22.31,0,[   1800956 ms] TC= 42.50C INT= 22.31C F=OK SSR=0 RAW=0x02A81650
1773036218.6787279,42.5,22.38,0,[   1810961 ms] TC= 42.50C INT= 22.38C F=OK SSR=0 RAW=0x02A81660
1773036228.729734,42.5,22.38,0,[   1820966 ms] TC= 42.50C INT= 22.38C F=OK SSR=0 RAW=0x02A81660
1773036238.780808,42.25,22.38,0,[   1830971 ms] TC= 42.25C INT= 22.38C F=OK SSR=0 RAW=0x02A41660
1773036248.832756,42.25,22.38,0,[   1840976 ms] TC= 42.25C INT= 22.38C F=OK SSR=0 RAW=0x02A41660
1773036258.882768,42.0,22.38,0,[   1850981 ms] TC= 42.00C INT= 22.38C F=OK SSR=0 RAW=0x02A01660
1773036268.9317272,42.25,22.44,0,[   1860986 ms] TC= 42.25C INT= 22.44C F=OK SSR=0 RAW=0x02A41670
1773036278.981729,42.0,22.44,0,[   1870991 ms] TC= 42.00C INT= 22.44C F=OK SSR=0 RAW=0x02A01670
1773036289.03669,41.75,22.38,1,[   1880996 ms] TC= 41.75C INT= 22.38C F=OK SSR=1 RAW=0x029C1660
1773036299.091779,41.75,22.44,1,[   1891001 ms] TC= 41.75C INT= 22.44C F=OK SSR=1 RAW=0x029C1670
1773036309.144725,41.75,22.44,1,[   1901006 ms] TC= 41.75C INT= 22.44C F=OK SSR=1 RAW=0x029C1670
1773036319.199748,41.75,22.44,1,[   1911011 ms] TC= 41.75C INT= 22.44C F=OK SSR=1 RAW=0x029C1670
1773036329.2497652,41.5,22.44,1,[   1921016 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036339.298578,41.5,22.44,1,[   1931021 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036349.3494022,41.5,22.44,1,[   1941026 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036359.4027789,41.5,22.5,1,[   1951031 ms] TC= 41.50C INT= 22.50C F=OK SSR=1 RAW=0x02981680
1773036369.453546,41.5,22.44,1,[   1961036 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036379.504338,41.5,22.44,1,[   1971041 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036389.55719,41.5,22.44,1,[   1981046 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036399.6092029,41.5,22.44,1,[   1991051 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036409.661105,41.5,22.44,1,[   2001056 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036419.709085,41.5,22.44,1,[   2011061 ms] TC= 41.50C INT= 22.44C F=OK SSR=1 RAW=0x02981670
1773036429.7561688,41.5,22.5,1,[   2021066 ms] TC= 41.50C INT= 22.50C F=OK SSR=1 RAW=0x02981680
1773036439.804045,41.5,22.5,1,[   2031071 ms] TC= 41.50C INT= 22.50C F=OK SSR=1 RAW=0x02981680
1773036449.852083,41.5,22.5,1,[   2041076 ms] TC= 41.50C INT= 22.50C F=OK SSR=1 RAW=0x02981680
1773036459.899091,41.75,22.5,1,[   2051081 ms] TC= 41.75C INT= 22.50C F=OK SSR=1 RAW=0x029C1680
1773036469.9410958,41.75,22.5,1,[   2061086 ms] TC= 41.75C INT= 22.50C F=OK SSR=1 RAW=0x029C1680
1773036479.989064,41.75,22.5,1,[   2071091 ms] TC= 41.75C INT= 22.50C F=OK SSR=1 RAW=0x029C1680
1773036490.037083,41.75,22.5,1,[   2081096 ms] TC= 41.75C INT= 22.50C F=OK SSR=1 RAW=0x029C1680
1773036500.0850508,41.75,22.5,1,[   2091101 ms] TC= 41.75C INT= 22.50C F=OK SSR=1 RAW=0x029C1680
1773036510.133093,41.75,22.56,1,[   2101106 ms] TC= 41.75C INT= 22.56C F=OK SSR=1 RAW=0x029C1690
1773036520.180049,42.0,22.5,1,[   2111111 ms] TC= 42.00C INT= 22.50C F=OK SSR=1 RAW=0x02A01680
1773036530.225051,42.0,22.5,1,[   2121116 ms] TC= 42.00C INT= 22.50C F=OK SSR=1 RAW=0x02A01680
1773036540.266046,42.0,22.56,1,[   2131121 ms] TC= 42.00C INT= 22.56C F=OK SSR=1 RAW=0x02A01690
1773036550.308013,42.0,22.5,1,[   2141126 ms] TC= 42.00C INT= 22.50C F=OK SSR=1 RAW=0x02A01680
1773036560.3539908,42.25,22.56,0,[   2151131 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036570.397962,42.25,22.56,0,[   2161136 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036580.443903,42.25,22.56,0,[   2171141 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036590.4919271,42.25,22.56,0,[   2181146 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036600.533988,42.25,22.56,0,[   2191151 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036610.579913,42.5,22.56,0,[   2201156 ms] TC= 42.50C INT= 22.56C F=OK SSR=0 RAW=0x02A81690
1773036620.62592,42.25,22.56,0,[   2211161 ms] TC= 42.25C INT= 22.56C F=OK SSR=0 RAW=0x02A41690
1773036630.672906,42.5,22.56,0,[   2221166 ms] TC= 42.50C INT= 22.56C F=OK SSR=0 RAW=0x02A81690
1773036640.719062,42.5,22.62,0,[   2231171 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036650.76611,42.5,22.62,0,[   2241176 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036660.813914,42.5,22.62,0,[   2251181 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036670.860932,42.5,22.62,0,[   2261186 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036680.909935,42.5,22.56,0,[   2271191 ms] TC= 42.50C INT= 22.56C F=OK SSR=0 RAW=0x02A81690
1773036690.9608488,42.5,22.62,0,[   2281196 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036701.0098062,42.5,22.62,0,[   2291201 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036711.0597272,42.5,22.69,0,[   2301206 ms] TC= 42.50C INT= 22.69C F=OK SSR=0 RAW=0x02A816B0
1773036721.109823,42.5,22.62,0,[   2311211 ms] TC= 42.50C INT= 22.62C F=OK SSR=0 RAW=0x02A816A0
1773036731.1598551,42.25,22.62,0,[   2321216 ms] TC= 42.25C INT= 22.62C F=OK SSR=0 RAW=0x02A416A0
1773036741.20885,42.25,22.69,0,[   2331221 ms] TC= 42.25C INT= 22.69C F=OK SSR=0 RAW=0x02A416B0
1773036751.253869,42.25,22.62,0,[   2341226 ms] TC= 42.25C INT= 22.62C F=OK SSR=0 RAW=0x02A416A0
1773036761.3017988,42.0,22.69,0,[   2351231 ms] TC= 42.00C INT= 22.69C F=OK SSR=0 RAW=0x02A016B0
1773036771.349826,42.0,22.69,0,[   2361236 ms] TC= 42.00C INT= 22.69C F=OK SSR=0 RAW=0x02A016B0
1773036781.401773,42.0,22.69,0,[   2371241 ms] TC= 42.00C INT= 22.69C F=OK SSR=0 RAW=0x02A016B0
1773036791.453792,42.0,22.75,0,[   2381246 ms] TC= 42.00C INT= 22.75C F=OK SSR=0 RAW=0x02A016C0
1773036801.505717,42.0,22.69,0,[   2391251 ms] TC= 42.00C INT= 22.69C F=OK SSR=0 RAW=0x02A016B0
1773036811.54958,41.75,22.69,1,[   2401256 ms] TC= 41.75C INT= 22.69C F=OK SSR=1 RAW=0x029C16B0
